id,category
21751,Appointment Accessibility
21752,Patient-Doctor Communication
21753,Appointment Accessibility
21754,Vaccinations
21755,Patient-Doctor Communication
21756,Telephone Service
21757,Medical Staff Competence
21758,Vaccinations
21759,Telephone Service
21760,Patient-Doctor Communication
21761,Patient Participation Group
21762,Test Results
21763,Reception Staff Interaction
21764,Telephone Service
21765,Follow-Up and Continuity of Care
21766,Vaccinations
21767,Patient-Doctor Communication
21768,Patient-Doctor Communication
21769,Patient-Doctor Communication
21770,Prescription and Medication Management
21771,Follow-Up and Continuity of Care
21772,Patient Privacy and Confidentiality
21773,Patient-Doctor Communication
21774,Prescription and Medication Management
21775,Prescription and Medication Management
21776,Vaccinations
21777,Patient-Doctor Communication
21778,Vaccinations
21779,Reception Staff Interaction
21780,Appointment Accessibility
21781,Patient Empowerment and Support
21782,Appointment Accessibility
21783,Reception Staff Interaction
21784,Patient-Doctor Communication
21785,Patient-Doctor Communication
21786,Reception Staff Interaction
21787,Overall Patient Satisfaction
21788,Reception Staff Interaction
21789,Appointment Accessibility
21790,Follow-Up and Continuity of Care
21791,Telephone Service
21792,Medical Staff Competence
21793,Medical Staff Competence
21794,Reception Staff Interaction
21795,Medical Staff Competence
21796,Follow-Up and Continuity of Care
21797,Reception Staff Interaction
21798,Patient-Doctor Communication
21799,Patient-Doctor Communication
21800,Medical Staff Competence
21801,Patient-Doctor Communication
21802,Overall Patient Satisfaction
21803,Patient Empowerment and Support
21804,Follow-Up and Continuity of Care
21805,Medical Staff Competence
21806,Patient-Doctor Communication
21807,Patient Participation Group
21808,Overall Patient Satisfaction
21809,Overall Patient Satisfaction
21810,Overall Patient Satisfaction
21811,Reception Staff Interaction
21812,Patient Empowerment and Support
21813,Vaccinations
21814,Patient Privacy and Confidentiality
21815,Overall Patient Satisfaction
21816,Prescription and Medication Management
21817,Patient-Doctor Communication
21818,Follow-Up and Continuity of Care
21819,Patient Empowerment and Support
21820,Patient-Doctor Communication
21821,Reception Staff Interaction
21822,Reception Staff Interaction
21823,Patient-Doctor Communication
21824,Follow-Up and Continuity of Care
21825,Patient Education and Resources
21826,Patient-Doctor Communication
21827,Reception Staff Interaction
21828,Patient-Doctor Communication
21829,Patient-Doctor Communication
21830,Reception Staff Interaction
21831,Patient-Doctor Communication
21832,Facilities and Cleanliness
21833,Facilities and Cleanliness
21834,Follow-Up and Continuity of Care
21835,Reception Staff Interaction
21836,Reception Staff Interaction
21837,Reception Staff Interaction
21838,Reception Staff Interaction
21839,Test Results
21840,Reception Staff Interaction
21841,Medical Staff Competence
21842,Follow-Up and Continuity of Care
21843,Follow-Up and Continuity of Care
21844,Reception Staff Interaction
21845,Reception Staff Interaction
21846,Patient-Doctor Communication
21847,Test Results
21848,Reception Staff Interaction
21849,Reception Staff Interaction
21850,Reception Staff Interaction
21851,Reception Staff Interaction
21852,Test Results
21853,Reception Staff Interaction
21854,Patient-Doctor Communication
21855,Patient-Doctor Communication
21856,Reception Staff Interaction
21857,Medical Staff Competence
21858,Reception Staff Interaction
21859,Reception Staff Interaction
21860,Appointment Accessibility
21861,Medical Staff Competence
21862,Reception Staff Interaction
21863,Patient Empowerment and Support
21864,Patient-Doctor Communication
21865,Reception Staff Interaction
21866,Patient Empowerment and Support
21867,Appointment Accessibility
21868,Patient Empowerment and Support
21869,Follow-Up and Continuity of Care
21870,Reception Staff Interaction
21871,Medical Staff Competence
21872,Medical Staff Competence
21873,Patient-Doctor Communication
21874,Reception Staff Interaction
21875,Follow-Up and Continuity of Care
21876,Reception Staff Interaction
21877,Reception Staff Interaction
21878,Reception Staff Interaction
21879,Patient-Doctor Communication
21880,Patient-Doctor Communication
21881,Reception Staff Interaction
21882,Doctor Consultations
21883,Medical Staff Competence
21884,Follow-Up and Continuity of Care
21885,Patient-Doctor Communication
21886,Reception Staff Interaction
21887,Medical Staff Competence
21888,Reception Staff Interaction
21889,Patient-Doctor Communication
21890,Reception Staff Interaction
21891,Reception Staff Interaction
21892,Reception Staff Interaction
21893,Patient-Doctor Communication
21894,Follow-Up and Continuity of Care
21895,Appointment Accessibility
21896,Reception Staff Interaction
21897,Telephone Service
21898,Prescription and Medication Management
21899,Patient-Doctor Communication
21900,Telephone Service
21901,Telephone Service
21902,Appointment Accessibility
21903,Prescription and Medication Management
21904,Reception Staff Interaction
21905,Telephone Service
21906,Patient Empowerment and Support
21907,Follow-Up and Continuity of Care
21908,Overall Patient Satisfaction
21909,Patient Empowerment and Support
21910,Patient-Doctor Communication
21911,Patient Safety
21912,Reception Staff Interaction
21913,Patient Empowerment and Support
21914,Reception Staff Interaction
21915,Telephone Service
21916,Patient-Doctor Communication
21917,Patient Empowerment and Support
21918,Doctor Consultations
21919,Telephone Service
21920,Reception Staff Interaction
21921,Follow-Up and Continuity of Care
21922,Reception Staff Interaction
21923,Reception Staff Interaction
21924,Reception Staff Interaction
21925,Reception Staff Interaction
21926,Reception Staff Interaction
21927,Reception Staff Interaction
21928,Overall Patient Satisfaction
21929,Follow-Up and Continuity of Care
21930,Reception Staff Interaction
21931,Medical Staff Competence
21932,Medical Staff Competence
21933,Medical Staff Competence
21934,Health Outcome Satisfaction
21935,Patient-Doctor Communication
21936,Patient Empowerment and Support
21937,Reception Staff Interaction
21938,Reception Staff Interaction
21939,Patient-Doctor Communication
21940,Patient-Doctor Communication
21941,Reception Staff Interaction
21942,Medical Staff Competence
21943,Telephone Service
21944,Reception Staff Interaction
21945,Reception Staff Interaction
21946,Reception Staff Interaction
21947,Patient-Doctor Communication
21948,Prescription and Medication Management
21949,Telephone Service
21950,Reception Staff Interaction
21951,Patient Empowerment and Support
21952,Reception Staff Interaction
21953,Follow-Up and Continuity of Care
21954,Reception Staff Interaction
21955,Vaccinations
21956,Medical Staff Competence
21957,Facilities and Cleanliness
21958,Medical Staff Competence
21959,Medical Staff Competence
21960,Follow-Up and Continuity of Care
21961,Follow-Up and Continuity of Care
21962,Overall Patient Satisfaction
21963,Doctor Consultations
21964,Reception Staff Interaction
21965,Overall Patient Satisfaction
21966,Follow-Up and Continuity of Care
21967,Reception Staff Interaction
21968,Overall Patient Satisfaction
21969,Overall Patient Satisfaction
21970,Medical Staff Competence
21971,Appointment Accessibility
21972,Reception Staff Interaction
21973,Prescription and Medication Management
21974,Doctor Consultations
21975,Test Results
21976,Patient-Doctor Communication
21977,Patient-Doctor Communication
21978,Telephone Service
21979,Telephone Service
21980,Reception Staff Interaction
21981,Follow-Up and Continuity of Care
21982,Overall Patient Satisfaction
21983,Telephone Service
21984,Overall Patient Satisfaction
21985,Test Results
21986,Reception Staff Interaction
21987,Reception Staff Interaction
21988,Reception Staff Interaction
21989,Reception Staff Interaction
21990,Telephone Service
21991,Reception Staff Interaction
21992,Reception Staff Interaction
21993,Reception Staff Interaction
21994,Patient-Doctor Communication
21995,Telephone Service
21996,Overall Patient Satisfaction
21997,Reception Staff Interaction
21998,Patient-Doctor Communication
21999,Overall Patient Satisfaction
22000,Reception Staff Interaction
22001,Patient-Doctor Communication
22002,Vaccinations
22003,Reception Staff Interaction
22004,Medical Staff Competence
22005,Telephone Service
22006,Facilities and Cleanliness
22007,Medical Staff Competence
22008,Health Outcome Satisfaction
22009,Patient-Doctor Communication
22010,Appointment Accessibility
22011,Follow-Up and Continuity of Care
22012,Reception Staff Interaction
22013,Vaccinations
22014,Prescription and Medication Management
22015,Reception Staff Interaction
22016,Telephone Service
22017,Vaccinations
22018,Patient-Doctor Communication
22019,Vaccinations
22020,Vaccinations
22021,Reception Staff Interaction
22022,Telephone Service
22023,Appointment Accessibility
22024,Patient-Doctor Communication
22025,Follow-Up and Continuity of Care
22026,Prescription and Medication Management
22027,Patient Empowerment and Support
22028,Reception Staff Interaction
22029,Reception Staff Interaction
22030,Follow-Up and Continuity of Care
22031,Reception Staff Interaction
22032,Telehealth Services
22033,Appointment Accessibility
22034,Reception Staff Interaction
22035,Appointment Accessibility
22036,Patient Empowerment and Support
22037,Appointment Accessibility
22038,Follow-Up and Continuity of Care
22039,Patient Empowerment and Support
22040,Test Results
22041,Telephone Service
22042,Appointment Accessibility
22043,Test Results
22044,Medical Staff Competence
22045,Telephone Service
22046,Reception Staff Interaction
22047,Blood Test Results & Imaging
22048,Overall Patient Satisfaction
22049,Telephone Service
22050,Follow-Up and Continuity of Care
22051,Health Outcome Satisfaction
22052,Reception Staff Interaction
22053,Reception Staff Interaction
22054,Overall Patient Satisfaction
22055,Prescription and Medication Management
22056,Medical Staff Competence
22057,Overall Patient Satisfaction
22058,Reception Staff Interaction
22059,Overall Patient Satisfaction
22060,Reception Staff Interaction
22061,Reception Staff Interaction
22062,Prescription and Medication Management
22063,Telephone Service
22064,Patient-Doctor Communication
22065,Patient-Doctor Communication
22066,Reception Staff Interaction
22067,Reception Staff Interaction
22068,Overall Patient Satisfaction
22069,Reception Staff Interaction
22070,Follow-Up and Continuity of Care
22071,Telephone Service
22072,Reception Staff Interaction
22073,Reception Staff Interaction
22074,Reception Staff Interaction
22075,Medical Staff Competence
22076,Overall Patient Satisfaction
22077,Overall Patient Satisfaction
22078,Follow-Up and Continuity of Care
22079,Reception Staff Interaction
22080,Vaccinations
